record_id,title,journal,year,final_evidence_class,statistic_type,statistic_snippet
PVA-0751,Diagnostic accuracy of the WHO tuberculosis treatment decision algorithms for children with presumptive tuberculosis: An individual participant data meta-analysis.,PLoS medicine,2025,core_pediatric_evidence,percentage,35.6%
PVA-0751,Diagnostic accuracy of the WHO tuberculosis treatment decision algorithms for children with presumptive tuberculosis: An individual participant data meta-analysis.,PLoS medicine,2025,core_pediatric_evidence,percentage,49.5%
PVA-0751,Diagnostic accuracy of the WHO tuberculosis treatment decision algorithms for children with presumptive tuberculosis: An individual participant data meta-analysis.,PLoS medicine,2025,core_pediatric_evidence,percentage,84.3%
PVA-0751,Diagnostic accuracy of the WHO tuberculosis treatment decision algorithms for children with presumptive tuberculosis: An individual participant data meta-analysis.,PLoS medicine,2025,core_pediatric_evidence,percentage,95%
PVA-0751,Diagnostic accuracy of the WHO tuberculosis treatment decision algorithms for children with presumptive tuberculosis: An individual participant data meta-analysis.,PLoS medicine,2025,core_pediatric_evidence,sample_size,"200,000 children"
PVA-0751,Diagnostic accuracy of the WHO tuberculosis treatment decision algorithms for children with presumptive tuberculosis: An individual participant data meta-analysis.,PLoS medicine,2025,core_pediatric_evidence,sample_size,"1,886 children"
PVA-0751,Diagnostic accuracy of the WHO tuberculosis treatment decision algorithms for children with presumptive tuberculosis: An individual participant data meta-analysis.,PLoS medicine,2025,core_pediatric_evidence,sample_size,n = 740
PVA-0751,Diagnostic accuracy of the WHO tuberculosis treatment decision algorithms for children with presumptive tuberculosis: An individual participant data meta-analysis.,PLoS medicine,2025,core_pediatric_evidence,sample_size,n = 474
PVA-0751,Diagnostic accuracy of the WHO tuberculosis treatment decision algorithms for children with presumptive tuberculosis: An individual participant data meta-analysis.,PLoS medicine,2025,core_pediatric_evidence,sample_size,n = 204
PVA-0751,Diagnostic accuracy of the WHO tuberculosis treatment decision algorithms for children with presumptive tuberculosis: An individual participant data meta-analysis.,PLoS medicine,2025,core_pediatric_evidence,sample_size,n = 468
PVA-0755,A large language model-based approach to quantifying the effects of social determinants in liver transplant decisions.,NPJ digital medicine,2025,core_pediatric_evidence,percentage,35.4%
PVA-0755,A large language model-based approach to quantifying the effects of social determinants in liver transplant decisions.,NPJ digital medicine,2025,core_pediatric_evidence,percentage,22.7%
PVA-0755,A large language model-based approach to quantifying the effects of social determinants in liver transplant decisions.,NPJ digital medicine,2025,core_pediatric_evidence,percentage,17.6%
PVA-0755,A large language model-based approach to quantifying the effects of social determinants in liver transplant decisions.,NPJ digital medicine,2025,core_pediatric_evidence,percentage,42.6%
PVA-0755,A large language model-based approach to quantifying the effects of social determinants in liver transplant decisions.,NPJ digital medicine,2025,core_pediatric_evidence,percentage,36.8%
PVA-0755,A large language model-based approach to quantifying the effects of social determinants in liver transplant decisions.,NPJ digital medicine,2025,core_pediatric_evidence,percentage,94.6%
PVA-0778,Evaluating clinical AI summaries with large language models as judges.,NPJ digital medicine,2025,core_foundational_transferable_evidence,confidence_interval,"GPT-o3-mini achieved an intraclass correlation coefficient of 0.818 (95% CI 0.772-0.854), a median score difference of 0 from humans, and completed evaluations in 22 seconds."
PVA-0778,Evaluating clinical AI summaries with large language models as judges.,NPJ digital medicine,2025,core_foundational_transferable_evidence,percentage,95%
PVA-0782,Artificial Intelligence-Assisted Data Extraction With a Large Language Model: A Study Within Reviews.,Annals of internal medicine,2025,core_foundational_transferable_evidence,confidence_interval,"Concordance between the 2 methods was 77.2% (95% CI, 76.3% to 78.0%)."
PVA-0782,Artificial Intelligence-Assisted Data Extraction With a Large Language Model: A Study Within Reviews.,Annals of internal medicine,2025,core_foundational_transferable_evidence,percentage,77.2%
PVA-0782,Artificial Intelligence-Assisted Data Extraction With a Large Language Model: A Study Within Reviews.,Annals of internal medicine,2025,core_foundational_transferable_evidence,percentage,95%
PVA-0782,Artificial Intelligence-Assisted Data Extraction With a Large Language Model: A Study Within Reviews.,Annals of internal medicine,2025,core_foundational_transferable_evidence,percentage,76.3%
PVA-0782,Artificial Intelligence-Assisted Data Extraction With a Large Language Model: A Study Within Reviews.,Annals of internal medicine,2025,core_foundational_transferable_evidence,percentage,78.0%
PVA-0782,Artificial Intelligence-Assisted Data Extraction With a Large Language Model: A Study Within Reviews.,Annals of internal medicine,2025,core_foundational_transferable_evidence,percentage,91.0%
PVA-0782,Artificial Intelligence-Assisted Data Extraction With a Large Language Model: A Study Within Reviews.,Annals of internal medicine,2025,core_foundational_transferable_evidence,percentage,90.4%
PVA-0782,Artificial Intelligence-Assisted Data Extraction With a Large Language Model: A Study Within Reviews.,Annals of internal medicine,2025,core_foundational_transferable_evidence,percentage,91.6%
PVA-0782,Artificial Intelligence-Assisted Data Extraction With a Large Language Model: A Study Within Reviews.,Annals of internal medicine,2025,core_foundational_transferable_evidence,percentage,89.0%
PVA-0790,Multi-view deep learning framework for the detection of chest X-rays compatible with pediatric pulmonary tuberculosis.,Nature communications,2025,core_pediatric_evidence,auc_auroc,area under the curve (AUC) of 0
PVA-0790,Multi-view deep learning framework for the detection of chest X-rays compatible with pediatric pulmonary tuberculosis.,Nature communications,2025,core_pediatric_evidence,sample_size,"N = 114,173"
PVA-0790,Multi-view deep learning framework for the detection of chest X-rays compatible with pediatric pulmonary tuberculosis.,Nature communications,2025,core_pediatric_evidence,sample_size,N = 918
PVA-0792,Differentiating Transient From Persistent Developmental Delays in a Nationwide Infant Cohort.,JAMA network open,2025,core_pediatric_evidence,confidence_interval,"Machine learning models distinguished transient from persistent delays, with areas under the receiver operating characteristic curve ranging from 0.71 (95% CI, 0.70-0.72) to 0.77 (95% CI, 0.74-0.79)."
PVA-0792,Differentiating Transient From Persistent Developmental Delays in a Nationwide Infant Cohort.,JAMA network open,2025,core_pediatric_evidence,auc_auroc,"area under the receiver operating characteristic curve, while for simpler decision rules, sensitivity and specificity we"
PVA-0792,Differentiating Transient From Persistent Developmental Delays in a Nationwide Infant Cohort.,JAMA network open,2025,core_pediatric_evidence,percentage,65%
PVA-0792,Differentiating Transient From Persistent Developmental Delays in a Nationwide Infant Cohort.,JAMA network open,2025,core_pediatric_evidence,percentage,7.1%
PVA-0792,Differentiating Transient From Persistent Developmental Delays in a Nationwide Infant Cohort.,JAMA network open,2025,core_pediatric_evidence,percentage,55.2%
PVA-0792,Differentiating Transient From Persistent Developmental Delays in a Nationwide Infant Cohort.,JAMA network open,2025,core_pediatric_evidence,percentage,93.1%
PVA-0792,Differentiating Transient From Persistent Developmental Delays in a Nationwide Infant Cohort.,JAMA network open,2025,core_pediatric_evidence,percentage,25.0%
PVA-0792,Differentiating Transient From Persistent Developmental Delays in a Nationwide Infant Cohort.,JAMA network open,2025,core_pediatric_evidence,percentage,95%
PVA-0796,Evaluating human-in-the-loop strategies for artificial intelligence-enabled translation of patient discharge instructions: a multidisciplinary analysis.,NPJ digital medicine,2025,core_pediatric_evidence,confidence_interval,"Conversely, human-in-the-loop translations achieved comparable, often better, outcomes to professional translations for all languages, (e.g., Armenian mean overall quality: 3.9 [95% CI 3.7-4.2] vs. professional 3.6 [3.4-3.9], p = 0.01), were most frequently preferred (46.5% vs."
PVA-0796,Evaluating human-in-the-loop strategies for artificial intelligence-enabled translation of patient discharge instructions: a multidisciplinary analysis.,NPJ digital medicine,2025,core_pediatric_evidence,p_value,p = 0.01
PVA-0796,Evaluating human-in-the-loop strategies for artificial intelligence-enabled translation of patient discharge instructions: a multidisciplinary analysis.,NPJ digital medicine,2025,core_pediatric_evidence,p_value,p < 0.001
PVA-0796,Evaluating human-in-the-loop strategies for artificial intelligence-enabled translation of patient discharge instructions: a multidisciplinary analysis.,NPJ digital medicine,2025,core_pediatric_evidence,percentage,95%
PVA-0796,Evaluating human-in-the-loop strategies for artificial intelligence-enabled translation of patient discharge instructions: a multidisciplinary analysis.,NPJ digital medicine,2025,core_pediatric_evidence,percentage,46.5%
PVA-0796,Evaluating human-in-the-loop strategies for artificial intelligence-enabled translation of patient discharge instructions: a multidisciplinary analysis.,NPJ digital medicine,2025,core_pediatric_evidence,percentage,28.4%
PVA-0797,Addressing data heterogeneity in distributed medical imaging with heterosync learning.,Nature communications,2025,core_pediatric_evidence,auc_auroc,"area under the curve (AUC), matching central learning performance"
PVA-0797,Addressing data heterogeneity in distributed medical imaging with heterosync learning.,Nature communications,2025,core_pediatric_evidence,auc_auroc,AUC on the out-of-distribution pediatric thyroid cancer data (outperforming others
PVA-0797,Addressing data heterogeneity in distributed medical imaging with heterosync learning.,Nature communications,2025,core_pediatric_evidence,percentage,40%
PVA-0797,Addressing data heterogeneity in distributed medical imaging with heterosync learning.,Nature communications,2025,core_pediatric_evidence,percentage,28.2%
PVA-0807,Large Language Model Assistant for Emergency Department Discharge Documentation.,JAMA network open,2025,core_pediatric_evidence,confidence_interval,"LLM-assisted notes achieved higher scores than manual notes in completeness (4.23 [95% CI, 4.17-4.28] vs 4.03 [95% CI, 3.96-4.09]), correctness (4.38 [95% CI, 4.33-4.42] vs 4.20 [95% CI, 4.14-4.26]), conciseness (4.23 [95% CI, 4.18-4.28] vs 4.11 [95% CI, 4.05-4.17]), and clinical utility (4.17 [95% CI, 4.11-4.23] vs 3.85 [95% CI, 3.78-3.91]) (all P < .001)."
